"","Country","Year","Price","Speed","Cap","Operator"
"3932","Hungary",2014,"45.5978005766781",120,"Unlimited","T-Com [Hungary]"
"3933","Hungary",2014,"24.140012070006",10,"Unlimited","T-Com [Hungary]"
"3934","Hungary",2014,"26.3751983727844",20,"Unlimited","T-Com [Hungary]"
"3935","Hungary",2014,"30.845570978341",30,"Unlimited","T-Com [Hungary]"
"3936","Hungary",2014,"35.3159435838977",50,"Unlimited","T-Com [Hungary]"
"3937","Hungary",2014,"44.2566887950111",120,"Unlimited","T-Com [Hungary]"
"3938","Hungary",2014,"16.0486376539485",30,"Unlimited","UPC [Hungary]"
"3939","Hungary",2014,"20.9660475200608",60,"Unlimited","UPC [Hungary]"
"3940","Hungary",2014,"28.1186436889515",120,"Unlimited","UPC [Hungary]"
"3941","Hungary",2014,"37.0593889000648",240,"Unlimited","UPC [Hungary]"
"3942","India",2014,"13.6352776545275",2,"3072","Bharti [India]"
"3943","India",2014,"14.4885490972388",1,"7168","Bharti [India]"
"3944","India",2014,"18.7549063107956",2,"9216","Bharti [India]"
"3945","India",2014,"20.4614491962183",2,"15360","Bharti [India]"
"3946","India",2014,"22.167992081641",4,"15360","Bharti [India]"
"3947","India",2014,"24.7278064097751",4,"20480","Bharti [India]"
"3948","India",2014,"35.8203351650227",4,"81920","Bharti [India]"
"3949","India",2014,"26.4343492951978",2,"30720","Bharti [India]"
"3950","India",2014,"28.1408921806205",4,"30720","Bharti [India]"
"3951","India",2014,"31.5539779514659",2,"81920","Bharti [India]"
"3952","India",2014,"22.167992081641",8,"15360","Bharti [India]"
"3953","India",2014,"24.7278064097751",8,"25600","Bharti [India]"
"3954","India",2014,"24.7278064097751",8,"15360","Bharti [India]"
"3955","India",2014,"29.8474350660432",8,"30720","Bharti [India]"
"3956","India",2014,"39.2334209358681",8,"81920","Bharti [India]"
"3957","India",2014,"48.619406805693",8,"179200","Bharti [India]"
"3958","India",2014,"28.1408921806205",16,"35840","Bharti [India]"
"3959","India",2014,"28.1408921806205",16,"35840","Bharti [India]"
"3960","India",2014,"31.5539779514659",16,"30720","Bharti [India]"
"3961","India",2014,"48.619406805693",16,"81920","Bharti [India]"
"3962","India",2014,"62.2717498890747",16,"179200","Bharti [India]"
"3963","India",2014,"102.375507696508",100,"102400","Bharti [India]"
"3964","India",2014,"10.2336257210144",50,"10240","Hathway [India]"
"3965","India",2014,"12.7934400491484",50,"15360","Hathway [India]"
"3966","India",2014,"17.0597972627052",50,"25600","Hathway [India]"
"3967","India",2014,"25.5925116898188",50,"51200","Hathway [India]"
"3968","India",2014,"9.38462063551657",50,"10240","Hathway [India]"
"3969","India",2014,"11.7311171029728",50,"15360","Hathway [India]"
"3970","India",2014,"15.6418307792075",50,"25600","Hathway [India]"
"3971","India",2014,"23.4635994402539",50,"51200","Hathway [India]"
"3972","India",2014,"12.7990716406703",2,"15360","Hathway [India]"
"3973","India",2014,"15.3588859688044",2,"25600","Hathway [India]"
"3974","India",2014,"85.3100788422813",20,"51200","MTNL [India]"
"3975","India",2014,"0.836206013857128",2,"200","MTNL [India]"
"3976","India",2014,"8.53271442711355",2,"3072","MTNL [India]"
"3977","India",2014,"14.505614526093",4,"10240","MTNL [India]"
"3978","India",2014,"12.0879552203147",4,"10240","MTNL [India]"
"3979","India",2014,"14.505614526093",4,"10240","MTNL [India]"
"3980","India",2014,"12.0879552203147",4,"10240","MTNL [India]"
"3981","India",2014,"10.1880610259736",0.5,"Unlimited","MTNL [India]"
"3982","India",2014,"17.0483634253729",1,"Unlimited","MTNL [India]"
"3983","India",2014,"32.4072493941773",2,"Unlimited","MTNL [India]"
"3984","India",2014,"59.7119355609406",4,"Unlimited","MTNL [India]"
"3985","India",2014,"12.7820062118161",0.75,"Unlimited","MTNL [India]"
"3986","India",2014,"11.8775384825421",2,"6144","MTNL [India]"
"3987","India",2014,"13.5670159391106",2,"10240","MTNL [India]"
"3988","India",2014,"16.980101709956",2,"20480","MTNL [India]"
"3989","India",2014,"22.0997303662241",2,"35840","MTNL [India]"
"3990","India",2014,"23.8062732516468",4,"25600","MTNL [India]"
"3991","India",2014,"12.6284173521281",10,"10240","MTNL [India]"
"3992","India",2014,"11.7751459094167",10,"7168","MTNL [India]"
"3993","India",2014,"13.4816887948394",10,"12288","MTNL [India]"
"3994","India",2014,"16.8947745656848",10,"20480","MTNL [India]"
"3995","India",2014,"22.014403221953",10,"40960","MTNL [India]"
"3996","India",2014,"33.9602034199119",10,"81920","MTNL [India]"
"3997","India",2014,"51.025632274139",10,"122880","MTNL [India]"
"3998","India",2014,"85.1564899825933",10,"256000","MTNL [India]"
"3999","India",2014,"9.81262159118059",10,"7168","MTNL [India]"
"4000","India",2014,"11.2346837776033",10,"12288","MTNL [India]"
"4001","India",2014,"14.0789788047374",10,"20480","MTNL [India]"
"4002","India",2014,"18.3453360182941",10,"40960","MTNL [India]"
"4003","India",2014,"28.3001126318304",10,"81920","MTNL [India]"
"4004","India",2014,"42.5214171132121",10,"122880","MTNL [India]"
"4005","India",2014,"70.9636847673982",10,"256000","MTNL [India]"
"4006","Indonesia",2014,"205.99852407554",30,"Unlimited","First Media [Indonesia]"
"4007","Indonesia",2014,"296.236392626496",100,"Unlimited","First Media [Indonesia]"
"4008","Indonesia",2014,"33.4568368568162",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"4009","Indonesia",2014,"47.7954812240232",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"4010","Indonesia",2014,"19.1181924896093",0.375,"Unlimited","Indosat Mega Media  [Indonesia]"
"4011","Indonesia",2014,"47.7954812240232",0.0625,"Unlimited","Indosat Mega Media  [Indonesia]"
"4012","Indonesia",2014,"114.709154937656",0.125,"Unlimited","Indosat Mega Media  [Indonesia]"
"4013","Indonesia",2014,"23.8977406120116",0.25,"Unlimited","Indosat Mega Media  [Indonesia]"
"4014","Indonesia",2014,"33.4568368568162",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"4015","Indonesia",2014,"47.7954812240232",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"4016","Indonesia",2014,"23.8977406120116",0.25,"Unlimited","Indosat Mega Media  [Indonesia]"
"4017","Indonesia",2014,"33.4568368568162",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"4018","Indonesia",2014,"47.7954812240232",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"4019","Indonesia",2014,"23.8977406120116",0.375,"Unlimited","Indosat Mega Media  [Indonesia]"
"4020","Indonesia",2014,"33.4568368568162",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"4021","Indonesia",2014,"47.7954812240232",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"4022","Iran (I.R.)",2014,"7.00536882778132",0.125,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4023","Iran (I.R.)",2014,"4.49827928591723",0.125,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4024","Iran (I.R.)",2014,"3.4302776819593",0.125,"1365.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4025","Iran (I.R.)",2014,"2.59759782101532",0.125,"1024","Datak Telecom [Iran (Islamic Rep. of)]"
"4026","Iran (I.R.)",2014,"7.49411549018466",0.25,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4027","Iran (I.R.)",2014,"4.88746662403348",0.25,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4028","Iran (I.R.)",2014,"3.81946447702369",0.25,"1365.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4029","Iran (I.R.)",2014,"2.55686893248171",0.25,"1024","Datak Telecom [Iran (Islamic Rep. of)]"
"4030","Iran (I.R.)",2014,"8.30869326085691",0.5,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4031","Iran (I.R.)",2014,"5.70204439470572",0.5,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4032","Iran (I.R.)",2014,"4.58878810812032",0.5,"1365.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4033","Iran (I.R.)",2014,"3.69727781142286",0.5,"1024","Datak Telecom [Iran (Islamic Rep. of)]"
"4034","Iran (I.R.)",2014,"9.9378488022014",1,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4035","Iran (I.R.)",2014,"7.33119993605021",1,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4036","Iran (I.R.)",2014,"5.81970580926455",1,"1365.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4037","Iran (I.R.)",2014,"4.70192372858529",1,"1024","Datak Telecom [Iran (Islamic Rep. of)]"
"4038","Iran (I.R.)",2014,"12.3815821142181",2,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4039","Iran (I.R.)",2014,"9.17757621624064",2,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4040","Iran (I.R.)",2014,"7.47601394296479",2,"1365.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4041","Iran (I.R.)",2014,"6.54377475773371",2,"1024","Datak Telecom [Iran (Islamic Rep. of)]"
"4042","Iran (I.R.)",2014,"14.3365687638315",4,"4096","Datak Telecom [Iran (Islamic Rep. of)]"
"4043","Iran (I.R.)",2014,"10.2817814576902",4,"2048","Datak Telecom [Iran (Islamic Rep. of)]"
"4044","Iran (I.R.)",2014,"8.23628652892555",4,"1536","Datak Telecom [Iran (Islamic Rep. of)]"
"4045","Iran (I.R.)",2014,"6.95106364306983",4,"1024","Datak Telecom [Iran (Islamic Rep. of)]"
"4046","Iran (I.R.)",2014,"16.2915554134449",8,"5120","Datak Telecom [Iran (Islamic Rep. of)]"
"4047","Iran (I.R.)",2014,"10.7705281200935",8,"2389.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4048","Iran (I.R.)",2014,"9.41289850230645",8,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4049","Iran (I.R.)",2014,"8.50781245248296",8,"1280","Datak Telecom [Iran (Islamic Rep. of)]"
"4050","Iran (I.R.)",2014,"9.82923843277844",10,"2048","Datak Telecom [Iran (Islamic Rep. of)]"
"4051","Iran (I.R.)",2014,"8.79743992326026",0.125,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4052","Iran (I.R.)",2014,"5.43051847114831",0.125,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4053","Iran (I.R.)",2014,"4.88746662403348",0.125,"1536","Datak Telecom [Iran (Islamic Rep. of)]"
"4054","Iran (I.R.)",2014,"4.81958514314412",0.125,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4055","Iran (I.R.)",2014,"9.77493324806695",0.25,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4056","Iran (I.R.)",2014,"6.42611334317488",0.25,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4057","Iran (I.R.)",2014,"5.79255321690881",0.25,"1536","Datak Telecom [Iran (Islamic Rep. of)]"
"4058","Iran (I.R.)",2014,"6.31297772270991",0.25,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4059","Iran (I.R.)",2014,"15.4769776427727",0.5,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4060","Iran (I.R.)",2014,"8.41730363027987",0.5,"2389.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4061","Iran (I.R.)",2014,"7.69323468181072",0.5,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4062","Iran (I.R.)",2014,"7.24069111384713",0.5,"1706.666667008","Datak Telecom [Iran (Islamic Rep. of)]"
"4063","Iran (I.R.)",2014,"19.5498664961339",1,"4096","Datak Telecom [Iran (Islamic Rep. of)]"
"4064","Iran (I.R.)",2014,"15.5674864649758",1,"3413.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4065","Iran (I.R.)",2014,"17.8302021325863",1,"3413.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4066","Iran (I.R.)",2014,"11.1778170054296",1,"2304","Datak Telecom [Iran (Islamic Rep. of)]"
"4067","Iran (I.R.)",2014,"25.523436814397",2,"4096","Datak Telecom [Iran (Islamic Rep. of)]"
"4068","Iran (I.R.)",2014,"16.6535901592054",2,"3413.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4069","Iran (I.R.)",2014,"18.2465420630583",2,"2901.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4070","Iran (I.R.)",2014,"15.5674864649758",2,"2304","Datak Telecom [Iran (Islamic Rep. of)]"
"4071","Iran (I.R.)",2014,"34.7553182153492",4,"4096","Datak Telecom [Iran (Islamic Rep. of)]"
"4072","Iran (I.R.)",2014,"26.2475057628662",4,"3413.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4073","Iran (I.R.)",2014,"24.6183502215217",4,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"4074","Iran (I.R.)",2014,"19.6856294579126",4,"2389.333332992","Datak Telecom [Iran (Islamic Rep. of)]"
"4075","Iran (I.R.)",2014,"21.1790220374784",0.125,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4076","Iran (I.R.)",2014,"21.2876324069014",0.125,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4077","Iran (I.R.)",2014,"21.2695308596815",0.125,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4078","Iran (I.R.)",2014,"17.2871502854715",0.125,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4079","Iran (I.R.)",2014,"22.6181094323327",0.25,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4080","Iran (I.R.)",2014,"22.4461428330624",0.25,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4081","Iran (I.R.)",2014,"22.6181094323327",0.25,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4082","Iran (I.R.)",2014,"19.95715538147",0.25,"7168","Datak Telecom [Iran (Islamic Rep. of)]"
"4083","Iran (I.R.)",2014,"34.2122663682343",0.5,"10240","Datak Telecom [Iran (Islamic Rep. of)]"
"4084","Iran (I.R.)",2014,"34.2122663682343",0.5,"10240","Datak Telecom [Iran (Islamic Rep. of)]"
"4085","Iran (I.R.)",2014,"34.2122663682343",0.5,"10240","Datak Telecom [Iran (Islamic Rep. of)]"
"4086","Iran (I.R.)",2014,"34.2122663682343",0.5,"10240","Datak Telecom [Iran (Islamic Rep. of)]"
"4087","Iran (I.R.)",2014,"59.7357031826314",1,"15360","Datak Telecom [Iran (Islamic Rep. of)]"
"4088","Iran (I.R.)",2014,"59.7357031826314",1,"15360","Datak Telecom [Iran (Islamic Rep. of)]"
"4089","Iran (I.R.)",2014,"59.8262120048345",1,"15360","Datak Telecom [Iran (Islamic Rep. of)]"
"4090","Iran (I.R.)",2014,"59.8714661444101",1,"15360","Datak Telecom [Iran (Islamic Rep. of)]"
"4091","Iran (I.R.)",2014,"75.2669860101155",2,"18432","Datak Telecom [Iran (Islamic Rep. of)]"
"4092","Iran (I.R.)",2014,"75.122172003201",2,"18432","Datak Telecom [Iran (Islamic Rep. of)]"
"4093","Iran (I.R.)",2014,"75.2669860101155",2,"18432","Datak Telecom [Iran (Islamic Rep. of)]"
"4094","Iran (I.R.)",2014,"75.2579349649797",2,"18432","Datak Telecom [Iran (Islamic Rep. of)]"
"4095","Iran (I.R.)",2014,"15.2054517192153",1,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4096","Iran (I.R.)",2014,"19.5498664961339",1.25,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4097","Iran (I.R.)",2014,"23.3512294259377",1.5,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4098","Iran (I.R.)",2014,"28.781747897086",2,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4099","Iran (I.R.)",2014,"34.2122663682343",2.5,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4100","Iran (I.R.)",2014,"50.5038217816793",3,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4101","Iran (I.R.)",2014,"119.471406365263",4,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4102","Iran (I.R.)",2014,"217.220738845932",6,"Unlimited","ShaTel [Iran (Islamic Rep. of)]"
"4103","Iran (I.R.)",2014,"7.54842067489615",0.125,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4104","Iran (I.R.)",2014,"5.37621328643682",0.125,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4105","Iran (I.R.)",2014,"4.77885625461051",0.125,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4106","Iran (I.R.)",2014,"3.93712589158252",0.125,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4107","Iran (I.R.)",2014,"9.17757621624064",0.25,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4108","Iran (I.R.)",2014,"6.36999816665696",0.25,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4109","Iran (I.R.)",2014,"5.39250484185027",0.25,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4110","Iran (I.R.)",2014,"4.34441477691865",0.25,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4111","Iran (I.R.)",2014,"10.2636799104703",0.5,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4112","Iran (I.R.)",2014,"7.22258956662725",0.5,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4113","Iran (I.R.)",2014,"6.20708261252252",0.5,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4114","Iran (I.R.)",2014,"5.15899254759089",0.5,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4115","Iran (I.R.)",2014,"11.3497836047",1,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4116","Iran (I.R.)",2014,"8.63452436912581",1,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4117","Iran (I.R.)",2014,"7.3855051207617",1,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4118","Iran (I.R.)",2014,"6.24509624182055",1,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4119","Iran (I.R.)",2014,"12.9789391460445",2,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4120","Iran (I.R.)",2014,"9.72062806335547",2,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4121","Iran (I.R.)",2014,"8.47160881499136",2,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4122","Iran (I.R.)",2014,"7.33119993605021",2,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4123","Iran (I.R.)",2014,"16.2372502287334",4,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4124","Iran (I.R.)",2014,"12.1100561906607",4,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4125","Iran (I.R.)",2014,"10.6438162034507",4,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4126","Iran (I.R.)",2014,"9.23188140095212",4,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4127","Iran (I.R.)",2014,"19.4955613114224",6,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4128","Iran (I.R.)",2014,"14.4451791332545",6,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4129","Iran (I.R.)",2014,"12.7617184071985",6,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4130","Iran (I.R.)",2014,"11.132562865854",6,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4131","Iran (I.R.)",2014,"22.7538723941114",8,"4096","ShaTel [Iran (Islamic Rep. of)]"
"4132","Iran (I.R.)",2014,"16.9975228146942",8,"2730.666667008","ShaTel [Iran (Islamic Rep. of)]"
"4133","Iran (I.R.)",2014,"14.9339257956578",8,"2389.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4134","Iran (I.R.)",2014,"12.9789391460445",8,"1877.333332992","ShaTel [Iran (Islamic Rep. of)]"
"4135","Israel",2014,"38.4934921074495",100,"Unlimited","012 Smile [Israel]"
"4136","Israel",2014,"31.0163389642758",40,"Unlimited","012 Smile [Israel]"
"4137","Israel",2014,"26.0315702021601",15,"Unlimited","012 Smile [Israel]"
"4138","Israel",2014,"27.4162281916367",15,"Unlimited","Bezeq [Israel]"
"4139","Israel",2014,"30.1855441705899",40,"Unlimited","Bezeq [Israel]"
"4140","Israel",2014,"32.9548601495431",100,"Unlimited","Bezeq [Israel]"
"4141","Israel",2014,"33.2317917474384",12,"Unlimited","Hot [Israel]"
"4142","Italy",2014,"39.8406374501992",20,"Unlimited","Fastweb [Italy]"
"4143","Italy",2014,"39.8406374501992",100,"Unlimited","Fastweb [Italy]"
"4144","Italy",2014,"35.7901726427623",20,"Unlimited","Libero [Italy]"
"4145","Italy",2014,"39.7742363877822",20,"Unlimited","Libero [Italy]"
"4146","Italy",2014,"46.4143426294821",100,"Unlimited","Libero [Italy]"
"4147","Italy",2014,"50.7436918990704",7,"Unlimited","Telecom Italia [Italy]"
"4148","Italy",2014,"59.6281540504648",30,"Unlimited","Telecom Italia [Italy]"
"4149","Italy",2014,"26.4940239043825",20,"Unlimited","Tiscali [Italy]"
"4150","Japan",2014,"47.1330792245584",200,"Unlimited","AsahiNet [Japan]"
"4151","Japan",2014,"42.0099184392803",1000,"Unlimited","AsahiNet [Japan]"
"4152","Japan",2014,"36.8867576540022",200,"Unlimited","AsahiNet [Japan]"
"4153","Japan",2014,"26.640436083446",1000,"Unlimited","AsahiNet [Japan]"
"4154","Japan",2014,"23.1566867494569",1000,"Unlimited","AsahiNet [Japan]"
"4155","Japan",2014,"38.4237058895856",1000,"Unlimited","AsahiNet [Japan]"
"4156","Japan",2014,"28.6897003975573",1000,"Unlimited","AsahiNet [Japan]"
"4157","Japan",2014,"9.17045780564777",12,"Unlimited","AsahiNet [Japan]"
"4158","Japan",2014,"25.6158039263904",50,"Unlimited","AsahiNet [Japan]"
"4159","Japan",2014,"61.477929423337",160,"Unlimited","Jupiter Telecommunications [Japan]"
"4160","Japan",2014,"56.3547686380589",40,"Unlimited","Jupiter Telecommunications [Japan]"
"4161","Japan",2014,"40.7803598508136",12,"Unlimited","Jupiter Telecommunications [Japan]"
"4162","Japan",2014,"30.5340382802574",1,"Unlimited","Jupiter Telecommunications [Japan]"
"4163","Japan",2014,"39.8069593016107",50,"Unlimited","Nifty [Japan]"
"4164","Japan",2014,"43.5058813885815",50,"Unlimited","Nifty [Japan]"
"4165","Japan",2014,"38.3827206033034",39,"Unlimited","Nifty [Japan]"
"4166","Japan",2014,"33.2595598180253",12,"Unlimited","Nifty [Japan]"
"4167","Japan",2014,"27.0400426246977",50,"Unlimited","Nifty [Japan]"
"4168","Japan",2014,"30.7389647116685",50,"Unlimited","Nifty [Japan]"
"4169","Japan",2014,"25.6158039263904",39,"Unlimited","Nifty [Japan]"
"4170","Japan",2014,"20.4926431411123",12,"Unlimited","Nifty [Japan]"
"4171","Japan",2014,"42.593958768802",1000,"Unlimited","Yahoo Japan [Japan]"
"4172","Japan",2014,"21.076683470634",1000,"Unlimited","Yahoo Japan [Japan]"
"4173","Japan",2014,"42.8091315217837",50,"Unlimited","Yahoo Japan [Japan]"
"4174","Japan",2014,"45.8830279929505",50,"Unlimited","Yahoo Japan [Japan]"
"4175","Japan",2014,"41.7844993647281",26,"Unlimited","Yahoo Japan [Japan]"
"4176","Japan",2014,"38.7106028935612",12,"Unlimited","Yahoo Japan [Japan]"
"4177","Japan",2014,"34.6120742653387",8,"Unlimited","Yahoo Japan [Japan]"
"4178","Jordan",2014,"28.0281690140845",1,"10240","Orange Internet [Jordan]"
"4179","Jordan",2014,"32.2535211267606",8,"Unlimited","Orange Internet [Jordan]"
"4180","Jordan",2014,"37.887323943662",16,"Unlimited","Orange Internet [Jordan]"
"4181","Jordan",2014,"49.1549295774648",24,"Unlimited","Orange Internet [Jordan]"
"4182","Jordan",2014,"105.492957746479",80,"Unlimited","Orange Internet [Jordan]"
"4183","Jordan",2014,"16.4366197183099",0.125,"10240","TE Data [Jordan]"
"4184","Jordan",2014,"19.4788732394366",0.25,"10240","TE Data [Jordan]"
"4185","Jordan",2014,"19.9577464788732",0.5,"10240","TE Data [Jordan]"
"4186","Jordan",2014,"31.6901408450704",0.5,"30720","TE Data [Jordan]"
"4187","Jordan",2014,"28.169014084507",1,"20480","TE Data [Jordan]"
"4188","Jordan",2014,"37.5633802816901",2,"25600","TE Data [Jordan]"
"4189","Jordan",2014,"49.2957746478873",2,"46080","TE Data [Jordan]"
"4190","Jordan",2014,"52.8169014084507",4,"35840","TE Data [Jordan]"
"4191","Jordan",2014,"70.4225352112676",4,"46080","TE Data [Jordan]"
"4192","Jordan",2014,"82.1549295774648",4,"81920","TE Data [Jordan]"
"4193","Jordan",2014,"75.112676056338",8,"40960","TE Data [Jordan]"
"4194","Jordan",2014,"93.9014084507042",8,"71680","TE Data [Jordan]"
"4195","Jordan",2014,"140.845070422535",8,"112640","TE Data [Jordan]"
"4196","Jordan",2014,"21.1267605633803",0.5,"102400","Umniah/Batelco Jordan [Jordan]"
"4197","Jordan",2014,"26.7605633802817",1,"102400","Umniah/Batelco Jordan [Jordan]"
"4198","Jordan",2014,"32.3943661971831",2,"102400","Umniah/Batelco Jordan [Jordan]"
"4199","Jordan",2014,"40.8450704225352",3,"102400","Umniah/Batelco Jordan [Jordan]"
"4200","Jordan",2014,"56.3380281690141",24,"40960","Umniah/Batelco Jordan [Jordan]"
"4201","Jordan",2014,"18.1971830985916",0.5,"102400","Umniah/Batelco Jordan [Jordan]"
"4202","Jordan",2014,"22.2957746478873",1,"102400","Umniah/Batelco Jordan [Jordan]"
"4203","Jordan",2014,"27",2,"102400","Umniah/Batelco Jordan [Jordan]"
"4204","Jordan",2014,"34.0422535211268",3,"102400","Umniah/Batelco Jordan [Jordan]"
"4205","Jordan",2014,"46.943661971831",24,"40960","Umniah/Batelco Jordan [Jordan]"
"4206","Kenya",2014,"34.8222890517051",0.25,"Unlimited","Orange [Kenya]"
"4207","Kenya",2014,"58.0448892862534",0.5,"Unlimited","Orange [Kenya]"
"4208","Kenya",2014,"81.2674895208016",1,"Unlimited","Orange [Kenya]"
"4209","Kenya",2014,"116.101389872624",2,"Unlimited","Orange [Kenya]"
"4210","Kenya",2014,"81.1629878197462",8,"Unlimited","Orange [Kenya]"
"4211","Kenya",2014,"69.551687702472",5,"Unlimited","Orange [Kenya]"
"4212","Kenya",2014,"52.2508505277336",2,"Unlimited","Orange [Kenya]"
"4213","Kenya",2014,"40.6395504104595",1,"Unlimited","Orange [Kenya]"
"4214","Kenya",2014,"34.7177873506497",0.5,"Unlimited","Orange [Kenya]"
"4215","Kenya",2014,"49.9169792041615",10,"Unlimited","Zuku [Kenya]"
"4216","Kenya",2014,"116.101389872624",50,"Unlimited","Zuku [Kenya]"
"4217","Kenya",2014,"34.8222890517051",1,"Unlimited","Zuku [Kenya]"
"4218","Korea (Rep.)",2014,"18.2672925041079",100,"Unlimited","KT Olleh [Korea (South)]"
"4219","Korea (Rep.)",2014,"45.6682312602696",1000,"Unlimited","KT Olleh [Korea (South)]"
"4220","Korea (Rep.)",2014,"41.1014081342427",1000,"Unlimited","KT Olleh [Korea (South)]"
"4221","Korea (Rep.)",2014,"36.5345850082157",1000,"Unlimited","KT Olleh [Korea (South)]"
"4222","Korea (Rep.)",2014,"31.9677618821887",1000,"Unlimited","KT Olleh [Korea (South)]"
"4223","Korea (Rep.)",2014,"17.3539278789025",100,"Unlimited","LG Uplus [Korea (South)]"
"4224","Korea (Rep.)",2014,"24.0214896429018",100,"Unlimited","LG Uplus [Korea (South)]"
"4225","Korea (Rep.)",2014,"30.141032631778",100,"Unlimited","LG Uplus [Korea (South)]"
